Date,Open,High,Low,Close,Volume
9/17/04,1124.38,1130.44,1123.5,1128.55,790333333
9/20/04,1128.55,1128.55,1120.3,1122.2,665333333
9/21/04,1122.2,1131.52,1122.2,1129.3,736111111
9/22/04,1129.3,1129.3,1112.72,1113.56,766611111
9/23/04,1113.56,1113.72,1108.04,1108.36,714611111
9/24/04,1108.49,1113.79,1108.36,1110.11,697444444
9/27/04,1110.11,1110.11,1103.32,1103.52,701944444
9/28/04,1103.52,1111.76,1101.67,1110.06,775888889
9/29/04,1110.06,1114.8,1107.58,1114.8,779388889
9/30/04,1114.72,1116.19,1109.64,1114.58,971111111
10/1/04,1114.58,1131.66,1114.58,1131.5,879000000
10/4/04,1131.5,1139.84,1131.5,1135.17,852222222
10/5/04,1135.17,1137.82,1132.07,1134.48,788000000
10/6/04,1134.48,1142.05,1133.82,1142.05,787055556
10/7/04,1142.05,1142.05,1130.45,1130.65,804166667
10/8/04,1130.65,1132.87,1120.23,1122.14,717555556
10/11/04,1122.85,1126.19,1122.14,1124.39,524333333
10/12/04,1117.55,1124.39,1115.79,1121.84,733388889
10/13/04,1121.84,1127.02,1109.7,1113.65,859000000
10/14/04,1113.45,1114.98,1102.08,1103.29,827500000
10/15/04,1104.91,1113.11,1102.3,1108.2,913944444
10/18/04,1108.2,1114.39,1103.4,1114.02,762944444
10/19/04,1114.02,1118.08,1103.16,1103.23,965277778
10/20/04,1102.55,1104.06,1094.45,1103.66,936500000
10/21/04,1103.66,1108.84,1098.48,1106.49,929444444
10/22/04,1106.49,1108.24,1095.45,1095.74,816444444
10/25/04,1095.74,1096.78,1090.23,1094.8,766944444
10/26/04,1094.81,1111.1,1094.81,1111.09,936333333
10/27/04,1111.09,1126.27,1107.55,1125.4,967722222
10/28/04,1124.63,1130.66,1120.61,1127.44,904555556
10/29/04,1127.44,1131.26,1124.65,1130.2,833777778
11/1/04,1130.2,1133.29,1127.63,1130.51,775500000
11/2/04,1130.51,1140.5,1128.23,1130.58,921666667
11/3/04,1130.54,1147.57,1130.54,1143.2,981944444
11/4/04,1143.2,1161.67,1142.39,1161.67,990388889
11/5/04,1163.02,1170.55,1160.62,1166.17,958000000
11/8/04,1166.17,1166.68,1162.66,1164.89,754833333
11/9/04,1164.51,1168.97,1162.49,1164.08,806000000
11/10/04,1164.08,1169.35,1162.39,1162.91,835722222
11/11/04,1162.91,1174.82,1162.91,1173.48,773888889
11/12/04,1174.18,1184.17,1171.39,1184.17,850888889
11/15/04,1183.81,1184.48,1179.85,1183.81,807388889
11/16/04,1183.81,1183.81,1175.32,1175.43,758000000
11/17/04,1176.63,1188.46,1176.63,1181.94,935666667
11/18/04,1181.78,1184.9,1180.09,1183.55,809277778
11/19/04,1183.55,1184,1169.17,1170.34,848111111
11/22/04,1170.21,1178.18,1167.89,1177.24,773722222
11/23/04,1176.63,1179.52,1171.41,1176.94,793500000
11/24/04,1178.07,1182.46,1178.07,1181.76,638666667
11/26/04,1181.08,1186.62,1181.08,1182.65,280322222
11/29/04,1182.65,1186.94,1172.37,1178.57,765833333
11/30/04,1178.57,1178.66,1173.81,1173.82,863055556
12/1/04,1173.83,1191.37,1173.83,1191.37,984888889
12/2/04,1190.68,1194.81,1186.66,1190.33,986055556
12/3/04,1191.35,1197.11,1187.7,1191.17,870388889
12/6/04,1190.84,1192.41,1185.18,1190.25,752444444
12/7/04,1190.44,1192.17,1177.07,1177.07,852166667
12/8/04,1177.07,1184.05,1176.8,1182.81,847333333
12/9/04,1181.18,1190.51,1173.76,1189.24,902611111
12/10/04,1187.45,1191.45,1185.24,1188,802055556
12/13/04,1189.87,1198.77,1189.87,1198.68,797833333
12/14/04,1198.68,1205.29,1197.84,1203.38,858000000
12/15/04,1203.09,1206.61,1199.44,1205.72,942111111
12/16/04,1205.3,1207.97,1198.41,1203.21,996611111
12/17/04,1202.26,1203.17,1193.44,1194.2,1297222222
12/20/04,1194.2,1203.64,1193.36,1194.65,790444444
12/21/04,1195.2,1205.93,1194.65,1205.43,824277778
12/22/04,1205.45,1211.14,1203.81,1209.57,772666667
12/23/04,1209.16,1213.66,1208.71,1210.13,531166667
12/27/04,1210.13,1214.17,1204.92,1204.92,512222222
12/28/04,1205.55,1213.54,1205.55,1213.54,546111111
12/29/04,1212.11,1213.95,1210.95,1213.45,514388889
12/30/04,1213.48,1216.47,1213.41,1213.55,461000000
12/31/04,1213.55,1217.33,1211.65,1211.92,437166667
1/3/05,1213.43,1217.9,1200.3,1202.08,839333333
1/4/05,1202.08,1205.78,1185.39,1188.05,956111111
1/5/05,1187.75,1192.75,1183.72,1183.74,966055556
1/6/05,1184.41,1191.63,1183.23,1187.89,871722222
1/7/05,1189.2,1192.2,1182.16,1186.19,821055556
1/10/05,1186.19,1194.78,1185,1190.25,828000000
1/11/05,1190.25,1190.25,1180.43,1182.99,827111111
1/12/05,1182.99,1187.98,1175.64,1187.7,867833333
1/13/05,1187.64,1187.64,1175.61,1177.45,839055556
1/14/05,1177.45,1185.21,1177.45,1184.52,741888889
1/18/05,1183.64,1195.98,1180.1,1195.98,887111111
1/19/05,1195.51,1195.51,1184.37,1184.63,832611111
1/20/05,1182.52,1182.52,1173.39,1175.41,940000000
1/21/05,1175.82,1179.45,1167.82,1167.87,913055556
1/24/05,1168.59,1173.17,1163.75,1163.75,830333333
1/25/05,1166.61,1174.3,1166.61,1168.41,894666667
1/26/05,1168.41,1175.99,1168.41,1174.07,908833333
1/27/05,1173.55,1177.5,1170.15,1174.55,889222222
1/28/05,1175.05,1175.63,1166.3,1171.36,912111111
1/31/05,1174.73,1182.07,1174.73,1181.27,933222222
2/1/05,1181.26,1190.39,1181.03,1189.41,934433333
2/2/05,1189.96,1195.25,1189.12,1193.19,867633333
2/3/05,1193.19,1193.19,1185.63,1189.89,863588889
2/4/05,1189.83,1203.12,1189.67,1203.03,915644444
2/7/05,1202.91,1204.09,1199.27,1201.72,748483333
2/8/05,1201.33,1205.11,1200.24,1202.3,786761111
2/9/05,1202.66,1203.81,1191.54,1191.99,839466667
2/10/05,1192.64,1198.75,1191.54,1197.01,828705556
2/11/05,1196.35,1208.38,1193.28,1205.3,867944444
2/14/05,1205.3,1206.93,1203.59,1206.14,716766667
2/15/05,1206.14,1212.33,1205.52,1210.12,848377778
2/16/05,1208.42,1212.44,1205.17,1210.34,827833333
2/17/05,1209.96,1211.33,1200.74,1200.75,877844444
2/18/05,1201.08,1202.92,1197.35,1201.59,861777778
2/22/05,1198.63,1202.48,1184.16,1184.22,969411111
2/23/05,1185.48,1193.52,1185.48,1190.8,833938889
2/24/05,1190.5,1200.42,1187.84,1200.2,843750000
2/25/05,1199.96,1212.05,1199.61,1211.37,846488889
2/28/05,1209.1,1210.22,1198.13,1203.6,997488889
3/1/05,1204.72,1212.19,1204.72,1210.41,948922222
3/2/05,1209.21,1215.58,1204.22,1210.08,871411111
3/3/05,1211.14,1215.72,1204.45,1210.47,897911111
3/4/05,1212.69,1224.76,1210.47,1222.12,909344444
3/7/05,1222.12,1229.11,1222.12,1225.31,827127778
3/8/05,1224.84,1225.69,1218.57,1219.43,846161111
3/9/05,1219.13,1219.36,1206.66,1207.01,947205556
3/10/05,1207.48,1211.23,1201.46,1209.25,891122222
3/11/05,1209.39,1213.04,1198.15,1200.08,805455556
3/14/05,1200.46,1206.83,1199.53,1206.83,798572222
3/15/05,1208.29,1210.54,1197.75,1197.75,840850000
3/16/05,1197.11,1197.11,1185.61,1188.07,918438889
3/17/05,1188.09,1193.28,1186.44,1190.21,878850000
3/18/05,1190.32,1191.98,1182.78,1189.65,1302427778
3/21/05,1189.52,1189.52,1178.82,1183.78,1010800000
3/22/05,1183.78,1189.5,1171.71,1171.71,1174705556
3/23/05,1171.71,1176.26,1168.7,1172.53,1248261111
3/24/05,1172.55,1180.11,1171.42,1171.42,956511111
3/28/05,1172.42,1179.91,1172.42,1174.28,970122222
3/29/05,1174.24,1179.39,1163.69,1165.36,1235138889
3/30/05,1166.06,1181.54,1166.06,1181.41,1165061111
3/31/05,1181.54,1184.53,1179.49,1180.59,1230127778
4/1/05,1181.44,1189.8,1169.91,1172.92,1204827778
4/4/05,1173.1,1178.61,1167.78,1176.12,1155427778
4/5/05,1176.52,1183.32,1176.52,1181.39,1039333333
4/6/05,1181.63,1189.23,1181.63,1184.07,998555556
4/7/05,1184.23,1191.88,1183.83,1191.14,1055900000
4/8/05,1191.22,1191.75,1181.13,1181.2,922961111
4/11/05,1181.35,1184.06,1178.69,1181.21,847394444
4/12/05,1180.87,1190.04,1171.12,1187.76,1099905556
4/13/05,1186.32,1186.37,1171.7,1173.79,1138744444
4/14/05,1173.94,1174.67,1161.71,1162.05,1308355556
4/15/05,1160.12,1161.22,1141.92,1142.62,1494422222
4/18/05,1142.4,1148.84,1139.87,1145.98,1211483333
4/19/05,1147.07,1154.67,1147.07,1152.78,1190388889
4/20/05,1154.09,1155.5,1136.22,1137.5,1231694444
4/21/05,1139.3,1159.95,1139.3,1159.95,1282533333
4/22/05,1159.95,1159.95,1142.95,1152.12,1136600000
4/25/05,1155.58,1164.05,1153.46,1162.1,997238889
4/26/05,1161.81,1164.8,1151.74,1151.74,1088744444
4/27/05,1151.04,1159.87,1144.49,1156.38,1195288889
4/28/05,1155.56,1155.56,1143.22,1143.22,1212372222
4/29/05,1148.73,1156.97,1139.2,1156.85,1312422222
5/2/05,1156.85,1162.87,1154.71,1162.16,1100022222
5/3/05,1161.7,1166.89,1156.71,1161.17,1203900000
5/4/05,1161.57,1176.01,1161.57,1175.65,1281377778
5/5/05,1175.48,1178.47,1166.86,1172.1,1109500000
5/6/05,1173.64,1177.73,1170.5,1171.35,948444444
5/9/05,1171.24,1178.87,1169.38,1178.84,1031677778
5/10/05,1175.39,1175.39,1163.01,1166.22,1049811111
5/11/05,1166.22,1171.77,1158.48,1171.11,1019427778
5/12/05,1171.1,1173.2,1157.76,1159.36,1108494444
5/13/05,1160.07,1163.75,1146.18,1154.05,1215883333
5/16/05,1154.35,1165.75,1154.35,1165.69,1031588889
5/17/05,1164.32,1174.35,1159.96,1173.8,1048477778
5/18/05,1174.43,1187.9,1174.43,1185.56,1259066667
5/19/05,1185.72,1191.09,1184.6,1191.08,986588889
5/20/05,1191.14,1191.22,1185.19,1189.28,906527778
5/23/05,1189.28,1197.44,1188.76,1193.86,933983333
5/24/05,1191.55,1197.44,1189.87,1194.07,933888889
5/25/05,1192.42,1193.22,1185.96,1190.01,967877778
5/26/05,1192.04,1198.95,1191.69,1197.62,918950000
5/27/05,1197.62,1199.56,1195.28,1198.78,767461111
5/31/05,1198.26,1198.32,1191.5,1191.5,1022600000
6/1/05,1191.07,1205.64,1191.03,1202.22,1005611111
6/2/05,1202.27,1204.65,1198.42,1204.29,1007661111
6/3/05,1204.29,1205.09,1194.55,1196.02,904177778
6/6/05,1196.3,1198.78,1192.75,1197.51,859511111
6/7/05,1198.37,1208.85,1197.26,1197.26,1028538889
6/8/05,1198.54,1201.97,1193.33,1194.67,953050000
6/9/05,1194.04,1201.86,1191.09,1200.93,1013400000
6/10/05,1200.87,1202.79,1192.64,1198.11,924544444
6/13/05,1197.64,1206.03,1194.51,1200.82,922972222
6/14/05,1200.39,1207.53,1200.18,1203.91,943416667
6/15/05,1204.93,1208.01,1198.66,1206.58,1022466667
6/16/05,1206.35,1212.1,1205.47,1210.96,986688889
6/17/05,1213.19,1219.5,1213.19,1216.96,1337427778
6/20/05,1216.12,1219.1,1210.65,1216.1,952516667
6/21/05,1215.93,1217.13,1211.86,1213.61,955944444
6/22/05,1214.34,1219.59,1211.69,1213.88,1012916667
6/23/05,1214.19,1216.45,1200.72,1200.73,1127733333
6/24/05,1200.7,1200.9,1191.45,1191.57,1343777778
6/27/05,1191.33,1194.33,1188.3,1190.69,965900000
6/28/05,1191.37,1202.54,1191.37,1201.57,984672222
6/29/05,1202.64,1204.07,1198.7,1199.85,982933333
6/30/05,1199.93,1203.27,1190.51,1191.33,1171938889
7/1/05,1191.33,1197.89,1191.33,1194.44,885455556
7/5/05,1193.87,1206.34,1192.49,1204.99,1003233333
7/6/05,1204.83,1206.11,1194.78,1194.94,1046372222
7/7/05,1193.73,1198.31,1183.55,1197.87,1084688889
7/8/05,1197.88,1212.73,1197.2,1211.86,1056005556
7/11/05,1212.37,1220.03,1212.11,1219.44,1025722222
7/12/05,1219.44,1225.54,1216.6,1222.21,1073338889
7/13/05,1222.47,1224.46,1219.64,1223.29,1006944444
7/14/05,1224.14,1233.16,1224.14,1226.5,1138172222
7/15/05,1226.63,1229.53,1223.5,1227.92,953555556
7/18/05,1226.72,1226.72,1221.13,1221.13,878944444
7/19/05,1222.47,1230.34,1222.47,1229.35,1134044444
7/20/05,1227.36,1236.56,1222.91,1235.2,1146300000
7/21/05,1235.83,1235.83,1224.7,1227.04,1183244444
7/22/05,1227.2,1234.19,1226.26,1233.68,981661111
7/25/05,1233.44,1238.36,1228.15,1229.03,954211111
7/26/05,1229.38,1234.42,1229.28,1231.16,1074544444
7/27/05,1231.33,1237.64,1230.15,1236.79,1081000000
7/28/05,1236.96,1245.15,1235.81,1243.72,1112044444
7/29/05,1243.39,1245.04,1234.18,1234.18,994222222
8/1/05,1234.86,1239.1,1233.8,1235.35,953816667
8/2/05,1235.7,1244.69,1235.7,1244.12,1135066667
8/3/05,1244.12,1245.86,1240.57,1245.04,1111100000
8/4/05,1243.17,1243.17,1235.15,1235.86,1100677778
8/5/05,1235.05,1235.05,1225.64,1226.42,1072377778
8/8/05,1226.72,1232.28,1222.67,1223.13,1002300000
8/9/05,1223.42,1234.11,1223.42,1231.38,1054177778
8/10/05,1231.49,1242.69,1226.58,1229.13,1206844444
8/11/05,1229.07,1237.81,1228.33,1237.81,1078644444
8/12/05,1235.18,1235.57,1225.87,1230.39,949611111
8/15/05,1229.78,1236.24,1226.2,1233.87,868266667
8/16/05,1233.01,1233.43,1219.05,1219.34,1011338889
8/17/05,1219.44,1225.63,1218.07,1220.24,1032861111
8/18/05,1219.62,1222.64,1215.93,1219.02,1004538889
8/19/05,1219.52,1225.08,1219.52,1219.71,865994444
8/22/05,1220.54,1228.96,1216.47,1221.73,900738889
8/23/05,1221.77,1223.04,1214.44,1217.59,932566667
8/24/05,1217.15,1224.15,1209.37,1209.59,1072666667
8/25/05,1209.59,1213.73,1209.57,1212.37,872838889
8/26/05,1211.83,1212.4,1204.23,1205.1,856161111
8/29/05,1202.81,1214.28,1201.53,1212.28,888583333
8/30/05,1212.28,1212.28,1201.07,1208.41,1064705556
8/31/05,1208.33,1220.36,1204.4,1220.33,1314172222
9/1/05,1219.71,1227.29,1216.18,1221.59,1238811111
9/2/05,1221.92,1224.45,1217.75,1218.02,911200000
9/6/05,1218.02,1233.61,1218.02,1233.39,1073383333
9/7/05,1233.02,1237.06,1230.93,1236.36,1148722222
9/8/05,1235.89,1235.89,1229.51,1231.67,1086322222
9/9/05,1232.64,1243.13,1231.67,1241.48,1106977778
9/12/05,1241.5,1242.6,1239.15,1240.56,1076694444
9/13/05,1240.19,1240.57,1231.2,1231.2,1156866667
9/14/05,1231.66,1234.74,1226.16,1227.16,1103750000
9/15/05,1228.66,1231.88,1224.85,1227.73,1155188889
9/16/05,1229.21,1237.95,1229.21,1237.91,1751372222
9/19/05,1237.01,1237.01,1227.69,1231.02,1153633333
9/20/05,1231.27,1236.49,1220.07,1221.34,1288472222
9/21/05,1221.52,1221.52,1209.89,1210.2,1415638889
9/22/05,1209.98,1216.64,1205.35,1214.62,1347066667
9/23/05,1213.35,1218.82,1209.8,1215.29,1096122222
9/26/05,1216.05,1222.56,1211.84,1215.63,1123455556
9/27/05,1215.92,1220.17,1211.11,1215.66,1097927778
9/28/05,1216.81,1220.97,1212.72,1216.89,1170544444
9/29/05,1216.71,1228.7,1211.54,1227.68,1208955556
9/30/05,1227.68,1229.56,1225.26,1228.81,1165288889
10/3/05,1228.81,1233.34,1225.15,1226.7,1165272222
10/4/05,1226.61,1229.88,1214.02,1214.47,1300788889
10/5/05,1214.47,1214.47,1196.25,1196.39,1414877778
10/6/05,1196.7,1202.14,1181.92,1191.49,1551127778
10/7/05,1192.23,1199.71,1191.46,1195.9,1181155556
10/10/05,1196.02,1196.52,1186.12,1187.33,1219994444
10/11/05,1187.9,1193.1,1183.16,1184.87,1277244444
10/12/05,1183.38,1190.02,1173.65,1177.68,1384044444
10/13/05,1183.38,1183.38,1168.2,1176.84,1306194444
10/14/05,1177.33,1187.13,1175.44,1186.57,1216077778
10/17/05,1186.44,1191.21,1184.48,1190.1,1141427778
10/18/05,1189.98,1190.1,1178.13,1178.14,1220561111
10/19/05,1177.09,1195.76,1170.55,1195.76,1501994444
10/20/05,1195.76,1197.3,1173.3,1177.8,1454027778
10/21/05,1179.92,1186.46,1174.92,1179.59,1372733333
10/24/05,1179.59,1199.39,1179.59,1199.38,1220994444
10/25/05,1198.55,1201.3,1189.29,1196.54,1284705556
10/26/05,1196.06,1204.01,1191.38,1191.38,1370972222
10/27/05,1191.1,1192.65,1178.89,1178.9,1330761111
10/28/05,1180.54,1198.41,1178.9,1198.41,1321888889
10/31/05,1198.41,1211.43,1198.41,1207.01,1426372222
11/1/05,1205.85,1207.34,1201.66,1202.76,1365472222
11/2/05,1201.79,1215.17,1201.07,1214.76,1471161111
11/3/05,1216.2,1224.7,1214.76,1219.94,1509238889
11/4/05,1220.29,1222.52,1214.45,1220.14,1139172222
11/7/05,1221,1224.18,1217.29,1222.81,1104211111
11/8/05,1221.72,1222.81,1216.08,1218.59,1091694444
11/9/05,1218.39,1226.59,1216.53,1220.65,1230255556
11/10/05,1220.75,1232.41,1215.05,1230.96,1321366667
11/11/05,1231.36,1235.7,1230.72,1234.72,985077778
11/14/05,1234.59,1237.2,1231.78,1233.76,1055433333
11/15/05,1233.48,1237.94,1226.41,1229.01,1310761111
11/16/05,1229.36,1232.24,1227.18,1231.21,1178655556
11/17/05,1231.92,1242.96,1231.21,1242.8,1276688889
11/18/05,1249.35,1249.58,1240.71,1247.27,1362938889
11/21/05,1248.27,1255.89,1246.9,1254.85,1176305556
11/22/05,1254.06,1261.9,1251.4,1261.23,1273011111
11/23/05,1261.19,1270.64,1259.51,1265.61,1103000000
11/25/05,1265.88,1268.78,1265.54,1268.25,402744444
11/28/05,1267.99,1268.44,1257.17,1257.46,1120500000
11/29/05,1258.02,1266.18,1257.46,1257.48,1260188889
11/30/05,1257.3,1260.93,1249.39,1249.48,1319272222
12/1/05,1249.48,1266.17,1249.48,1264.67,1452683333
12/2/05,1263.56,1266.85,1261.42,1265.08,1180877778
12/5/05,1264.57,1265.08,1258.12,1262.09,1292133333
12/6/05,1263.34,1272.89,1262.09,1263.7,1172633333
12/7/05,1264.27,1264.85,1253.02,1257.37,1163238889
12/8/05,1257.48,1263.36,1250.91,1255.84,1210166667
12/9/05,1256.12,1263.08,1254.24,1259.37,1053494444
12/12/05,1259.86,1263.86,1255.52,1260.43,1042527778
12/13/05,1259.99,1272.11,1258.56,1267.43,1327788889
12/14/05,1267.18,1275.8,1267.06,1272.74,1191955556
12/15/05,1273.14,1275.17,1267.74,1270.93,1211438889
12/16/05,1271.16,1275.24,1267.31,1267.31,1435661111
12/19/05,1267.21,1270.51,1259.36,1259.92,1227116667
12/20/05,1260.01,1263.86,1257.21,1259.62,1109272222
12/21/05,1260.51,1269.37,1259.62,1262.79,1147316667
12/22/05,1262.91,1268.18,1262.5,1268.12,1049166667
12/23/05,1268.38,1269.76,1265.92,1268.66,714338889
12/27/05,1268.96,1271.83,1256.54,1256.54,855816667
12/28/05,1257.13,1261.1,1256.54,1258.17,790200000
12/29/05,1258.15,1260.61,1254.18,1254.42,768077778
12/30/05,1254.42,1254.42,1246.59,1248.29,801944444
1/3/06,1252.03,1270.22,1245.74,1268.8,1419205556
1/4/06,1268.96,1275.37,1267.74,1273.46,1397405556
1/5/06,1273.54,1276.91,1270.3,1273.48,1351855556
1/6/06,1274.61,1286.09,1274.61,1285.45,1359200000
1/9/06,1285.56,1290.78,1284.81,1290.15,1278605556
1/10/06,1288.93,1290.15,1283.76,1289.68,1318377778
1/11/06,1290.08,1294.9,1288.12,1294.18,1336738889
1/12/06,1293.52,1294.18,1285.04,1286.06,1287972222
1/13/06,1286.06,1288.96,1282.78,1287.61,1225838889
1/17/06,1285.83,1285.83,1278.61,1282.93,1211094444
1/18/06,1278.91,1282.93,1272.08,1277.93,1240666667
1/19/06,1278.96,1287.79,1277.93,1285.04,1357788889
1/20/06,1284.52,1285.04,1260.92,1261.49,1581005556
1/23/06,1261.98,1268.18,1261.49,1263.81,1253372222
1/24/06,1264.59,1271.47,1263.81,1266.86,1449288889
1/25/06,1267.81,1271.87,1259.45,1264.68,1453922222
1/26/06,1267.4,1276.43,1267.4,1273.83,1587100000
1/27/06,1275.4,1286.31,1275.18,1283.72,1457566667
1/30/06,1283.78,1287.93,1283.51,1285.2,1268183333
1/31/06,1284.97,1285.2,1276.85,1280.08,1504616667
2/1/06,1280.08,1283.33,1277.56,1282.46,1438561111
2/2/06,1281.81,1282.46,1267.72,1270.84,1425166667
2/3/06,1269.45,1270.87,1261.02,1264.03,1267894444
2/6/06,1265.56,1267.04,1261.62,1265.02,1184644444
2/7/06,1264.81,1265.78,1253.61,1254.78,1314650000
2/8/06,1257.23,1266.47,1254.78,1265.65,1364922222
2/9/06,1266.37,1274.56,1262.8,1263.78,1356622222
2/10/06,1263.86,1269.89,1254.98,1266.99,1272250000
2/13/06,1265.15,1266.99,1258.34,1262.86,1027822222
2/14/06,1263.12,1278.21,1260.8,1275.53,1354411111
2/15/06,1275.53,1281,1271.06,1280,1287550000
2/16/06,1280.42,1289.39,1280,1289.38,1250827778
2/17/06,1288.64,1289.47,1284.06,1287.24,1182366667
2/21/06,1287.14,1291.92,1281.33,1283.04,1169066667
2/22/06,1283.09,1294.17,1283.03,1292.67,1234655556
2/23/06,1291.54,1293.84,1285.14,1287.79,1191227778
2/24/06,1287.72,1292.11,1285.62,1289.43,1073894444
2/27/06,1289.79,1297.56,1288.43,1294.12,1097400000
2/28/06,1293.24,1294.12,1278.66,1280.66,1317144444
3/1/06,1281.65,1291.8,1280.66,1291.24,1282400000
3/2/06,1288.56,1291.24,1283.21,1289.14,1385883333
3/3/06,1287.28,1297.33,1284.2,1287.23,1196083333
3/6/06,1287.3,1288.23,1275.67,1278.26,1266772222
3/7/06,1277.22,1278.26,1271.11,1275.88,1260027778
3/8/06,1275.08,1280.33,1268.42,1278.47,1357150000
3/9/06,1278.93,1282.74,1272.23,1272.23,1188950000
3/10/06,1272.93,1284.37,1271.11,1281.58,1179694444
3/13/06,1284.97,1287.37,1281.58,1284.13,1150183333
3/14/06,1284.13,1298.14,1282.67,1297.48,1202927778
3/15/06,1297.71,1304.4,1294.97,1303.02,1273888889
3/16/06,1303.75,1310.45,1303.02,1305.33,1273433333
3/17/06,1308.01,1309.79,1305.31,1307.25,1416455556
3/20/06,1307.68,1310,1303.59,1305.08,1098238889
3/21/06,1305,1310.88,1295.81,1297.23,1192983333
3/22/06,1297.23,1305.97,1295.81,1305.04,1133227778
3/23/06,1305.04,1305.04,1298.11,1301.67,1100522222
3/24/06,1301.71,1306.53,1298.89,1302.95,1292261111
3/27/06,1302.93,1303.74,1299.09,1301.61,1127611111
3/28/06,1301.3,1306.24,1291.84,1293.23,1193655556
3/29/06,1293.23,1305.6,1293.23,1302.89,1190855556
3/30/06,1303,1310.15,1296.72,1300.25,1274755556
3/31/06,1300.79,1303,1294.81,1294.81,1242616667
4/3/06,1302.88,1309.17,1294.83,1297.81,1385600000
4/4/06,1297.91,1307.55,1294.71,1305.93,1193144444
4/5/06,1306.52,1312.81,1304.81,1311.56,1344455556
4/6/06,1308.91,1311.99,1302.43,1309.04,1267600000
4/7/06,1309.04,1314.06,1294.18,1295.5,1156927778
4/10/06,1295.61,1300.74,1293.17,1296.6,1054622222
4/11/06,1296.6,1300.71,1282.96,1286.56,1240488889
4/12/06,1286.89,1290.93,1286.45,1288.12,1076722222
4/13/06,1288.12,1292.09,1283.37,1289.12,1051077778
4/17/06,1289.12,1292.45,1280.74,1285.33,997027778
4/18/06,1285.97,1309.02,1285.33,1307.65,1441911111
4/19/06,1307.93,1310.39,1302.79,1309.93,1359616667
4/20/06,1307.93,1318.16,1306.38,1311.46,1396066667
4/21/06,1313.58,1317.67,1306.59,1311.28,1329238889
4/24/06,1311.28,1311.28,1303.79,1308.11,1176294444
4/25/06,1308.43,1310.79,1299.17,1301.74,1314655556
4/26/06,1301.74,1310.97,1301.74,1305.41,1390383333
4/27/06,1304.56,1315,1295.56,1309.72,1540005556
4/28/06,1309.72,1316.04,1306.16,1310.61,1344400000
5/1/06,1311.1,1317.21,1303.46,1305.18,1353911111
5/2/06,1305.18,1313.66,1305.16,1313.21,1335261111
5/3/06,1313.34,1313.47,1303.92,1307.85,1330683333
5/4/06,1308.25,1315.14,1307.85,1312.25,1350805556
5/5/06,1313.92,1326.53,1312.25,1325.76,1274866667
5/8/06,1325.78,1326.7,1322.87,1324.66,1195166667
5/9/06,1324,1326.6,1322.48,1325.14,1198494444
5/10/06,1324.56,1325.51,1317.43,1322.85,1260305556
5/11/06,1322.63,1322.63,1303.45,1305.92,1406400000
5/12/06,1305.17,1305.17,1290.38,1291.24,1426650000
5/15/06,1290.56,1294.81,1284.51,1294.5,1392033333
5/16/06,1294.5,1297.88,1288.51,1292.08,1325672222
5/17/06,1290.16,1291.73,1267.31,1270.31,1572333333
5/18/06,1270.25,1274.89,1261.75,1261.81,1409716667
5/19/06,1261.86,1272.15,1256.28,1267.03,1656833333
5/22/06,1266.47,1268.77,1252.98,1262.06,1540561111
5/23/06,1263.52,1273.67,1256.15,1256.56,1447361111
5/24/06,1256.56,1264.53,1245.34,1258.56,1666127778
5/25/06,1260.55,1273.26,1260.55,1272.88,1318183333
5/26/06,1273.79,1280.54,1272.5,1280.16,1007788889
5/30/06,1273.79,1280.04,1259.84,1259.84,1208994444
5/31/06,1259.38,1270.09,1259.38,1270.09,1495644444
6/1/06,1270.22,1285.71,1269.18,1285.71,1311200000
6/2/06,1286.56,1290.68,1280.22,1288.22,1275300000
6/5/06,1287.24,1288.16,1264.66,1265.29,1285261111
6/6/06,1265.93,1269.88,1254.46,1263.85,1498694444
6/7/06,1263.98,1272.47,1255.77,1256.15,1468983333
6/8/06,1255.22,1259.85,1235.18,1257.93,1968772222
6/9/06,1258.18,1262.58,1250.03,1252.3,1230000000
6/12/06,1252.62,1255.22,1236.2,1236.4,1248338889
6/13/06,1236.06,1243.37,1222.52,1223.68,1786538889
6/14/06,1223.66,1231.46,1219.29,1230.04,1482216667
6/15/06,1230.76,1258.64,1230.01,1256.16,1541933333
6/16/06,1255.89,1256.27,1246.33,1251.54,1546327778
6/19/06,1252.51,1255.93,1237.17,1240.14,1398444444
6/20/06,1240.12,1249.01,1238.87,1240.12,1240527778
6/21/06,1240.49,1257.96,1240.09,1252.2,1311794444
6/22/06,1251.74,1251.92,1241.53,1245.6,1193433333
6/23/06,1251.74,1253.13,1241.43,1244.5,1120705556
6/26/06,1244.5,1250.92,1243.68,1250.56,1043655556
6/27/06,1250.78,1253.37,1238.93,1239.2,1223961111
6/28/06,1239.39,1247.06,1237.59,1246,1158605556
6/29/06,1245.93,1272.88,1245.93,1272.87,1456250000
6/30/06,1272.86,1276.3,1270.2,1270.2,1694200000
7/3/06,1270.93,1280.38,1270.06,1280.18,619150000
7/5/06,1278.55,1280.05,1265.91,1270.91,1202816667
7/6/06,1270.81,1278.31,1270.58,1274.08,1116200000
7/7/06,1270.81,1275.38,1263.13,1265.48,1104527778
7/10/06,1266.28,1274.06,1264.46,1267.34,1030327778
7/11/06,1266.28,1273.64,1259.65,1272.52,1283805556
